Timestamp,Expression,R² Score,Complexity,Validation Score,Valid,Interpretation,Provider,Domain
2025-12-13T17:54:10.739638,var_0*var_1,0.9996305070651832,3,96.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T17:54:45.554647,var_1*(var_0 + (-var_1 + var_1 - 0.99882275)/41.352448),0.948715426920572,11,96.1,True,This calculates a scaled adjustment to var_1 based on a small proportional correction factor applied,anthropic,defi
2025-12-13T17:55:16.897135,var_0*var_1,0.9994277921385895,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:55:40.065885,0.995776216024489*var_0*var_1 - sqrt(exp((var_0 - 0.3357707317)**(-0.7931944113719))),0.9996345220994151,17,75.8,False,,,defi
2025-12-13T17:56:10.357499,var_0*var_1,0.9985833799749482,3,96.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T17:56:42.980155,var_0*var_1,0.9998921017483796,3,96.1,True,"This expression calculates the multiplicative product of two variables, representing a fundamental b",anthropic,defi
2025-12-13T17:57:14.639139,var_0*var_1,0.9996574596961254,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:57:45.057774,var_0*var_1,0.9996611478432934,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:58:15.874749,var_0*var_1,0.9996704402966987,3,96.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T17:58:49.006459,var_1*(var_0 + 0.001927197),0.9997576988455846,5,97.6,True,This expression calculates a scaled value where var_1 acts as a multiplier on var_0 plus a small con,anthropic,defi
2025-12-13T17:59:23.312025,var_0*var_1,0.9997374279880076,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:59:54.427275,var_0*var_1,0.9998624460207465,3,96.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T18:00:26.001456,1.99488904453355*var_2*sqrt(var_0*var_1),0.9994165993540739,8,86.6,True,This expression calculates a scaled geometric mean of two variables multiplied by a third scaling fa,anthropic,defi
2025-12-13T18:00:58.647698,102.188663754841*var_2*sqrt(var_0*var_1),0.9997058651662979,8,94.6,True,This expression calculates a scaled geometric mean of two variables (var_0 and var_1) multiplied by ,anthropic,defi
2025-12-13T18:01:32.719316,var_2*sqrt(var_0*(41623.965*var_1 - 4378653.64366164)),0.9998661574319506,10,96.1,True,This expression calculates a scaled volatility or risk metric that involves a threshold-based adjust,anthropic,defi
2025-12-13T18:02:06.493936,302.65436*var_2*sqrt(var_0*var_1),0.999685037687675,8,94.6,True,"This expression calculates a scaled geometric mean of two variables, multiplied by a third scaling f",anthropic,defi
2025-12-13T18:02:39.264131,var_2*sqrt(var_0*(160671.19*var_1 + 1935074.8)),0.9997377573407266,10,96.1,True,This expression calculates a scaled risk-adjusted metric that combines a base risk factor with a wei,anthropic,defi
2025-12-13T18:03:10.087677,502.12141957897*sqrt(var_0)*sqrt(var_1)*var_2,0.9994936319559685,9,88.0,True,This formula calculates a scaled geometric mean of two variables multiplied by a third scaling facto,anthropic,defi
2025-12-13T18:03:44.027426,601.57996*sqrt(var_0)*sqrt(var_1)*var_2,0.9998473252509942,9,88.0,True,"This expression calculates a scaled geometric mean of three variables, where two variables contribut",anthropic,defi
2025-12-13T18:04:16.268002,2.003252*var_2*sqrt(var_0*var_1),0.9992588280579043,8,94.6,True,This expression calculates a scaled geometric mean of two variables multiplied by a third scaling fa,anthropic,defi
2025-12-13T18:04:50.353091,101.681040513952*sqrt(var_0)*sqrt(var_1)*var_2,0.9995506645686094,9,88.0,True,"This formula calculates a scaled geometric mean of three variables, suggesting it measures a composi",anthropic,defi
2025-12-13T18:05:24.487766,202.40108*var_2*sqrt(var_0*var_1),0.999422590210989,8,94.6,True,This expression calculates a scaled geometric mean of two variables multiplied by a third scaling fa,anthropic,defi
2025-12-13T18:05:58.866394,301.19006*var_2*sqrt(var_0*var_1),0.9993538700154385,8,94.6,True,"This formula calculates a scaled geometric mean product, likely representing a liquidity pool value,",anthropic,defi
2025-12-13T18:06:37.779435,var_1**0.50623083*var_0**0.50419635*var_2*364.50885,0.9995384325188498,11,88.89999999999999,True,This expression calculates an annualized yield or return metric by taking the geometric mean of two ,anthropic,defi
2025-12-13T18:07:11.303613,503.00922*var_2*sqrt(var_0*var_1),0.9995335306182586,8,94.6,True,This expression calculates a scaled geometric mean of two variables multiplied by a third scaling fa,anthropic,defi
2025-12-13T18:07:44.633723,var_2*sqrt(364675.0*var_1*(var_0 - 156.93146) + 2.2265476e+15/var_1),0.9997033718177195,14,93.1,True,This expression calculates a scaled volatility or risk metric that combines linear and inverse relat,anthropic,defi
2025-12-13T18:08:19.550423,1.99714675737995*var_2*sqrt(var_0*var_1),0.9997197041605693,8,86.6,True,This expression calculates a scaled geometric mean of two variables multiplied by a third scaling fa,anthropic,defi
2025-12-13T18:08:39.822012,var_2*(var_1 + 8.10504969493603*sqrt(var_0*var_1)*log(var_0 + 238886.14)),0.9995188468189435,15,77.0,False,,,defi
2025-12-13T18:09:13.839241,202.027027894784*var_2*sqrt(var_0*var_1),0.9997717539461707,8,94.6,True,This formula calculates a scaled geometric mean of two variables multiplied by a third scaling facto,anthropic,defi
2025-12-13T18:09:50.107074,sqrt(var_0*(var_1 + 177.52))*(297.10892*var_2 + 4.8553147),0.99972006956723,12,96.1,True,This formula calculates a risk-adjusted yield or return metric that combines volatility scaling with,anthropic,defi
2025-12-13T18:10:21.520770,402.426786313344*sqrt(var_0*var_1*var_2**2),0.9997857103927511,12,94.6,True,This expression calculates a scaled geometric mean of three variables with quadratic weighting on th,anthropic,defi
2025-12-13T18:10:55.459770,502.268680580033*var_2*sqrt(var_0*var_1),0.999547851078308,10,94.6,True,This expression calculates a scaled geometric mean of two variables multiplied by a third scaling fa,anthropic,defi
2025-12-13T18:11:32.306003,600.0798*var_2*sqrt(var_0*var_1),0.999576041404905,8,94.6,True,This formula calculates a scaled geometric mean of two variables multiplied by a third scaling facto,anthropic,defi
2025-12-13T18:12:03.886425,2*var_2*sqrt(var_0*var_1),0.9993591549451147,10,94.6,True,"This expression calculates twice the geometric mean of two variables scaled by a third multiplier, r",anthropic,defi
2025-12-13T18:12:24.471783,0.0515320333542123*var_2*sqrt(var_0*var_1)*(log(var_0) + 1964.6537),0.9997198658051789,13,76.39999999999999,False,,,defi
2025-12-13T18:12:43.731171,0.537456975022187*sqrt(var_1)*var_2*(var_0 + 32092.152),0.998511727912829,10,80.0,False,,,defi
2025-12-13T18:13:02.636354,301.8815*sqrt(var_0)*var_2*(18638.553*var_0/var_1**2 + sqrt(var_1)) - var_0,0.999626867568889,19,84.39999999999999,False,,,defi
2025-12-13T18:13:35.243289,402.56876*sqrt(var_0)*sqrt(var_1)*var_2,0.9996263201147346,9,88.0,True,This expression calculates a scaled geometric mean of two variables multiplied by a third scaling fa,anthropic,defi
2025-12-13T18:14:08.224806,501.293018104182*var_2*sqrt(var_0*var_1),0.9996638487430842,8,94.6,True,This formula calculates a scaled geometric mean of two variables multiplied by a third scaling facto,anthropic,defi
2025-12-13T18:14:27.850393,var_0 - var_2 + 1.2249418*sqrt(sqrt(var_2)*(var_0*var_2**(3/2) + 68.23117))*(var_1 + 64450.316 - 291785161.887016/var_1),0.9995773720712529,28,83.5,False,,,defi
2025-12-13T18:14:47.074526,0.00122335055439505*sqrt((var_0*var_1/var_2)**1.957817),0.9960712514422558,12,82.69999999999999,False,,,defi
2025-12-13T18:15:18.656667,var_1*var_0*0.0045354157/var_2,0.9946218935442924,7,85.0,True,This expression calculates a proportional rate or fee structure where the output scales linearly wit,anthropic,defi
2025-12-13T18:15:39.975235,11.909458*var_0*(6.92110541957852e-7*var_1 + 0.143868693064824)*(var_0/var_1 + sqrt(var_1))/var_2 + 125.2822278,0.997010995337928,22,76.1,False,,,defi
2025-12-13T18:16:10.800577,var_0*var_1/(34.514095*var_2) + 65.484886,0.9954701038872159,9,85.89999999999999,True,"This formula calculates a scaled ratio with a baseline offset, likely representing a normalized fina",anthropic,defi
2025-12-13T18:16:55.007324,var_0*(0.0009760396*var_1 + 3.23525996 + 497.95096*(sqrt(var_0) - var_1)/var_2)/var_2 + 5.4981384,0.9991910099185486,22,92.19999999999999,True,"This formula calculates a composite DeFi metric that appears to measure yield or pricing dynamics, i",anthropic,defi
2025-12-13T18:17:14.525706,0.0112544546064129*sqrt((var_0*var_1/var_2)**1.8735155) - E,0.9971029433802315,15,74.6,False,,,defi
2025-12-13T18:17:46.134946,var_0*0.009525612*var_1/var_2,0.993138515047905,7,85.0,True,This expression calculates a proportional rate or yield metric where the constant 0.009525612 (appro,anthropic,defi
2025-12-13T18:18:09.014252,0.507415638029825*((var_0*var_1*sqrt(var_2**(-2.200349)))**3.5574584)**(1/4),0.977605135671104,16,82.1,False,,,defi
2025-12-13T18:18:40.159993,var_0*(var_1*0.0008803803/var_2 + 3.7937991e-6) - 1*36.62656,0.9989466544627915,11,93.99999999999999,True,"This expression calculates a scaled financial metric (likely profit, loss, or yield) by applying a r",anthropic,defi
2025-12-13T18:19:16.991027,var_1*0.0046639172*var_0/var_2,0.9989773270410148,7,85.0,True,"This formula calculates a scaled ratio that appears to represent a fee, yield, or return rate in DeF",anthropic,defi
2025-12-13T18:19:50.529434,(-var_0*var_1/var_2 + var_0)*(var_1 + 11.699928)*0.010009432/var_2,0.9961973081055311,15,85.0,True,This expression calculates a scaled yield or fee adjustment based on a leverage factor and time-depe,anthropic,defi
2025-12-13T18:20:24.044493,var_0*var_1/((-0.34903952)*(-106.88527)*var_2) - 1*(-1449.5526),0.9983543990268302,11,85.89999999999999,True,This expression calculates a profit or loss metric by scaling the product of two variables against a,anthropic,defi
2025-12-13T18:20:44.123083,0.00172458766996978*sqrt((var_2/(var_0*var_1))**(-1.920267)),0.9987102937091916,10,83.6,False,,,defi
2025-12-13T18:21:16.527360,(var_1*0.005090753/var_2 - 8.0773e-6)*(-var_0*var_1*(1.5996546e-5 + 0.8415382)/var_2 + var_0),0.9993735829395413,19,93.1,True,This formula calculates a scaled financial metric that combines a normalized rate or fee structure w,anthropic,defi
2025-12-13T18:21:49.458985,var_1*(var_0/103.93237 - 16337.101)/var_2 + 233.61739,0.9980140886439094,11,93.99999999999999,True,"This expression calculates a risk-adjusted yield or performance metric in DeFi, combining a scaled p",anthropic,defi
2025-12-13T18:22:24.417256,var_0*(var_1*0.02714831/var_2 - 1*(-3.861717e-5) + 191.14554/var_2) - 811.65375 - 1.0658686,0.9958716482986059,17,93.1,True,This expression calculates a scaled financial metric that combines a rate-adjusted variable with a b,anthropic,defi
2025-12-13T18:22:54.866402,var_1*var_0*0.00094080495/var_2,0.9986349802497417,7,85.0,True,This formula calculates a proportional rate or fee structure where the output scales with the produc,anthropic,defi
2025-12-13T18:23:28.003608,0.0048606927*var_0*var_1/var_2,0.9950563562774273,10,85.0,True,This expression calculates a scaled ratio representing a proportional relationship between two multi,anthropic,defi
2025-12-13T18:24:00.537447,0.00956951*var_0*var_1/var_2,0.9973484885014161,7,85.0,True,This formula calculates a proportional rate or yield by multiplying two input variables and dividing,anthropic,defi
2025-12-13T18:24:21.286509,(185.97212*exp(exp(var_1/var_2)) - 504.50473)*(sqrt(var_0) - log(var_1) - 4757.0054),0.9955080062128758,17,79.6,False,,,defi
2025-12-13T18:24:39.637928,var_0*(5.513131e-5*var_1 + 1.26990419629512)*log(var_2)/var_2,0.9977581764911448,14,76.39999999999999,False,,,defi
2025-12-13T18:25:10.947594,var_0*var_1*0.0048209364/var_2,0.9920133928407506,7,85.0,True,This expression calculates a rate or yield metric by taking the product of two variables and applyin,anthropic,defi
2025-12-13T18:25:45.447331,var_0*0.00847864*var_1/var_2 + 4903.942,0.995809454142891,9,85.0,True,This expression calculates a base value of approximately 4904 units with an additional scaled compon,anthropic,defi
2025-12-13T18:26:08.250140,0.0961654297975605*sqrt((var_0*var_1/var_2)**1.8438852),0.9969799376886275,10,82.69999999999999,False,,,defi
2025-12-13T18:26:27.041376,-0.0052859816*var_1*(var_0 + var_1)*(-(-1.6657717)/var_2**0.24881 - 0.21361004)/var_2 + 2.649042,0.9991094600918659,19,84.39999999999999,False,,,defi
2025-12-13T18:26:47.880118,-4.5587459 + (var_0**(-0.35498226) + 0.079036646*(var_1*(var_0 + var_2))**0.91253006 + log(var_0) + 0.00694425298080228)/var_2,0.9978710895634341,24,76.39999999999999,False,,,defi
2025-12-13T18:27:24.605450,(var_0*var_1/(0.17348973*var_2))**0.6653941 - 1*44373.465,0.9870274372403918,11,94.0,True,This expression calculates a risk-adjusted return or profitability metric that combines multiple var,anthropic,defi
2025-12-13T18:27:48.320794,0.028296257752693*(var_1*(var_0/var_2 - 0.14618234)*sqrt(log(sqrt(var_0))))**0.93545234,0.9964230780378575,16,75.5,False,,,defi
2025-12-13T18:28:20.977612,var_0*var_1*0.0009313467/var_2,0.9985421934316051,7,85.0,True,This expression calculates a proportional fee or rate by multiplying two input variables and applyin,anthropic,defi
2025-12-13T18:28:58.379932,(sqrt(var_0) - 2814.7793)*(0.00480913735577221*sqrt(var_0)*var_1/var_2 + 0.45134658),0.9972601340806223,15,85.1,True,"This formula calculates a price impact or slippage function for token swaps, modeling how deviations",anthropic,defi
2025-12-13T18:29:31.218993,var_0*var_1*0.009014544/var_2 - 1*(-13310.065),0.9965915071468482,9,85.0,True,This expression calculates a financial metric that scales proportionally with two input variables an,anthropic,defi
2025-12-13T18:30:03.534615,var_0*(var_1*0.027375963/var_2 + 8.184018/var_1),0.9977919018241505,11,93.1,True,This expression calculates a scaled cost or fee structure with both proportional and inverse compone,anthropic,defi
2025-12-13T18:30:22.888789,0.4826826 + exp(var_0 + var_0**var_0)*(-0.18016787),0.9770440383287771,10,84.69999999999999,False,,,defi
2025-12-13T18:30:54.069777,(var_0 - 1*(-0.0031703159))*0.9782067,0.9907744155861027,5,97.6,True,"This expression calculates an adjusted value by adding a small positive offset (0.317%) to var_0, th",anthropic,defi
2025-12-13T18:31:24.877086,var_0**1.0058333,0.9876379526635627,3,97.6,True,This expression calculates a compound growth factor with an effective rate of approximately 0.583% p,anthropic,defi
2025-12-13T18:31:43.199721,log(var_0*exp(0.791113770761785*exp(0.20483795/var_0))),0.9635687925472838,10,73.1,False,,,defi
2025-12-13T18:32:17.058209,var_0 + 0.003250446,0.9753045538997953,3,97.6,True,This expression calculates an adjusted value by adding a small constant offset (approximately 0.33%),anthropic,defi
2025-12-13T18:32:46.868769,var_0*0.996296,0.9681039627361085,3,97.6,True,"This expression calculates a discounted value of var_0, applying a 0.37% reduction factor, typically",anthropic,defi
2025-12-13T18:33:19.870875,sqrt(0.4048812*var_0 - 0.035577947539872),0.9866306108450725,6,87.5,True,"This formula calculates the square root of a scaled and shifted linear function of var_0, likely rep",anthropic,defi
2025-12-13T18:33:49.790085,var_0*1.3182639 - 0.060415044,0.9800187946589207,5,97.6,True,This expression calculates a linear transformation of an input variable with a positive scaling fact,anthropic,defi
2025-12-13T18:34:23.317880,var_0/0.7086781 - 0.10138296,0.9735116927791401,5,96.1,True,This expression calculates a normalized risk-adjusted return or yield metric by scaling var_0 by app,anthropic,defi
2025-12-13T18:34:53.705831,log(3.5335388*var_0),0.9640579508029995,4,87.39999999999999,True,"This expression calculates the natural logarithm of a scaled variable, suggesting it models logarith",anthropic,defi
2025-12-13T18:35:12.080764,var_0 + (var_1*(var_0 - 0.025046831)/(-0.34726104))**var_1 + (var_0*var_1/0.3578617)**var_1,0.9783440055787371,19,82.3,False,,,defi
2025-12-13T18:35:42.166715,var_0*1.077657,0.952846429939841,3,97.6,True,"This expression calculates a scaled value of var_0 multiplied by approximately 1.0777, representing ",anthropic,defi
2025-12-13T18:36:13.066346,sqrt(var_0 - 0.17991312),0.9722322527070465,4,96.1,True,"This expression calculates the square root of an adjusted variable, likely representing volatility o",anthropic,defi
2025-12-13T18:36:45.558282,exp(var_0) - 1.0211225,0.9814840052959801,4,87.39999999999999,True,This expression calculates an adjusted exponential growth factor by subtracting a fixed offset of ap,anthropic,defi
2025-12-13T18:37:09.520747,((var_0/var_1 + 0.4971155*var_1/var_0)*(var_1**(-3.2073772) + (0.598073/var_0)**var_1 + 0.37402606))**(-0.68911195) + 0.62410724,0.9788799705303732,25,83.2,False,,,defi
2025-12-13T18:37:41.330761,var_0/0.9822574,0.9784481529816449,3,96.1,True,This expression calculates an adjusted or normalized value by dividing var_0 by a constant factor of,anthropic,defi
2025-12-13T18:43:50.226290,var_0*1.0809016,0.9692024663021928,3,97.6,True,"This expression calculates a scaled version of var_0 by applying a fixed multiplier of 1.0809016, re",anthropic,defi
2025-12-13T18:44:20.170797,var_0*1.1746181,0.927235145110804,3,97.6,True,"This expression calculates a linear scaling factor applied to var_0, representing approximately a 17",anthropic,defi
2025-12-13T18:44:52.905526,exp(var_0) - 1.0005847,0.9700770321417781,4,87.39999999999999,True,This expression calculates the excess return or profit above a baseline rate of approximately 0.058%,anthropic,defi
2025-12-13T18:45:26.925841,1.2675923 - sqrt(1.09220008782185 - 1.48127163650103*var_0),0.9868223619172855,10,88.1,True,"This expression calculates a risk-adjusted yield or price impact factor in DeFi, using a square root",anthropic,defi
2025-12-13T18:46:01.344060,((var_0**0.7442282 + var_0 + var_0 + exp(-1.4566994))/var_1)**1.5255494,0.9774595657502274,14,93.1,True,This expression calculates a scaled power function that combines linear and sublinear growth compone,anthropic,defi
2025-12-13T18:46:33.066642,(var_0/(0.10184033*var_1))**1.9428821,0.9992612230412138,7,95.5,True,This calculates a power-law scaling relationship between two variables with a non-linear exponent of,anthropic,defi
2025-12-13T18:47:07.851486,(var_0*4.48248/var_1)**2.0254452*5.008128,0.9991517977828246,9,94.6,True,This expression calculates a non-linear scaling factor or risk-adjusted return metric where the rati,anthropic,defi
2025-12-13T18:51:16.759089,101.857042732396*sqrt((var_1/var_0)**(-4.0357575)),0.9994760195445569,8,92.19999999999999,True,This formula calculates a scaled volatility or risk metric that exhibits extreme sensitivity to the ,anthropic,defi
2025-12-13T18:51:48.237050,102.344465492538*sqrt((var_1/var_0)**(-4.0141993)),0.9988149268697252,8,92.19999999999999,True,This expression calculates a scaled volatility or risk metric that exhibits extreme sensitivity to t,anthropic,defi
2025-12-13T18:52:22.937490,((var_0 + var_0)*5.022385/var_1)**1.9908184,0.9990221665557187,9,94.6,True,This calculates a power-scaled ratio where double a base value (2*var_0) is amplified by a factor of,anthropic,defi
2025-12-13T18:52:55.654650,(var_0*9.912318/var_1)**2.0194216*0.99466556,0.9997919685252309,9,94.6,True,"This formula calculates a scaled power relationship between two variables, likely representing a ris",anthropic,defi
2025-12-13T18:53:28.630951,1.2265478*(var_1**(-0.15161976))**1.5692955*var_0*1.2265478*var_0*var_0*var_1/(var_1*var_1*var_1),0.9936491829171917,23,92.5,True,This expression calculates a scaled ratio that exhibits inverse power-law behavior with respect to v,anthropic,defi
2025-12-13T18:54:00.035639,var_0*1.0974932*(19.54628*var_0*(-14.038676)/var_1 - (-1)*16.555511*21.429157*var_0/var_1)*1.1130714/var_1 + 0.0004682783,0.9992320120113425,25,94.3,True,This expression calculates a quadratic relationship between two variables with strong amplification ,anthropic,defi
2025-12-13T18:54:31.948633,(var_0*9.98743/var_1)**2.0202067,0.999629014112533,7,94.6,True,"This expression calculates a squared ratio with a scaling factor of approximately 9.987, raised to a",anthropic,defi
2025-12-13T18:55:05.203698,112.778316455418*sqrt((var_0/var_1)**4.076475),0.995683120296315,8,92.19999999999999,True,This formula calculates a scaled volatility or risk metric that exhibits super-linear sensitivity to,anthropic,defi
2025-12-13T18:55:37.179418,100.44798*var_0*var_0/(var_1*var_1),0.9991460177877023,9,95.5,True,"This expression calculates a squared ratio metric scaled by approximately 100.45, representing the r",anthropic,defi
2025-12-13T18:56:10.727845,(2.2437053*(var_0/var_1)**(1/4) - 0.268770047454944)**6.602447 + 0.051852126,0.9992982374424265,13,85.1,True,This formula calculates a risk-adjusted return or pricing metric based on a ratio relationship betwe,anthropic,defi
2025-12-13T18:56:41.611540,(var_0/(0.097826*var_1))**1.9683154 - 1*0.0047385646,0.9992030412870244,9,95.5,True,"This expression calculates a power-law adjusted ratio with a small correction factor, likely represe",anthropic,defi
2025-12-13T18:57:13.479331,var_0*0.04292786/var_1,0.7472581312830169,5,94.6,True,This expression calculates a proportional rate or yield by applying a fixed coefficient (approximate,anthropic,defi
2025-12-13T18:57:32.194633,log(exp(100.312132765028*(var_0/var_1)**2.0042286)),0.9995006434108787,9,82.3,False,,,defi
2025-12-13T18:58:03.113675,(var_0*10.0705385/var_1)**1.9815018,0.999486761349622,7,94.6,True,"This expression calculates a power-law scaled ratio with an exponent near 2, suggesting it models a ",anthropic,defi
2025-12-13T18:58:34.741489,(var_0*10.064463/var_1)**1.9802535,0.9994001216662114,7,94.6,True,"This expression calculates a power-law relationship between two variables with a scaling factor, lik",anthropic,defi
2025-12-13T18:59:04.674640,(var_1*0.1014441/var_0)**(-2.0558932),0.9975002683603164,7,94.6,True,This expression calculates an inverse power relationship that likely represents a risk-adjusted retu,anthropic,defi
2025-12-13T18:59:35.686542,(var_0*10.036038/var_1)**1.9990487,0.9996595556733064,7,94.6,True,This expression calculates a scaled power relationship between two variables with an exponent very c,anthropic,defi
2025-12-13T19:00:07.137651,(10.148215*var_0/var_1)**1.9747812,0.9993691148774297,7,94.6,True,This expression calculates a non-linear scaling relationship where the output grows approximately as,anthropic,defi
2025-12-13T19:00:41.777734,var_0*var_0*var_1**0.28311154/(var_1*var_1),0.9940423833420228,11,95.5,True,This expression calculates a ratio-based metric where the squared value of var_0 is scaled by a frac,anthropic,defi
2025-12-13T19:01:15.394464,(10.0873575*var_0/var_1)**2.012685,0.9990282928399622,7,94.6,True,"This expression calculates a power-law relationship with superlinear scaling (exponent ~2.01), repre",anthropic,defi
2025-12-13T19:01:47.078088,(var_0*9.84276/var_1)**1.9844507,0.9984104756263283,7,94.6,True,This expression calculates a non-linear scaling relationship where the output grows as an approximat,anthropic,defi
2025-12-13T19:02:20.766928,102.307729879266*sqrt((var_0/var_1)**4.0197043),0.9986761650910717,8,92.19999999999999,True,This formula calculates a scaled volatility or risk metric that exhibits extreme sensitivity to the ,anthropic,defi
2025-12-13T19:02:52.676544,((var_0 + var_0)/(0.20418605*var_1))**2.0310266,0.9995455672368981,9,95.5,True,This expression calculates a squared power-law relationship between doubled input amounts and a scal,anthropic,defi
2025-12-13T19:03:25.296994,(var_0*10.049796/var_1)**1.989621,0.9994636836833916,7,94.6,True,"This formula calculates a power-law relationship with an exponent near 2, suggesting a quadratic-lik",anthropic,defi
2025-12-13T19:03:56.382526,(var_0*9.914927/var_1)**2.0288556,0.9986457585435474,7,94.6,True,This formula calculates a quadratic scaling relationship between two variables with a specific multi,anthropic,defi
2025-12-13T19:04:30.120357,(var_1/var_0)**(-1.3170596) - 9.515132e-6,0.9304839047169116,7,94.6,True,This formula calculates a non-linear transformation of a ratio between two variables with a negative,anthropic,defi
2025-12-13T19:05:02.174657,var_0*var_0*100.36676/(var_1*var_1),0.9983994773437003,9,95.5,True,"This formula calculates a squared ratio metric scaled by a constant factor of 100.37, representing a",anthropic,defi
2025-12-13T19:05:35.998260,(var_0/(0.1006368*var_1))**1.9849377,0.9993372974277971,7,95.5,True,"This expression calculates a power-law relationship between two variables with an exponent near 2, s",anthropic,defi
2025-12-13T19:06:06.843628,var_0*var_0*99.43166/(var_1*var_1),0.9992985489755367,9,95.5,True,This formula calculates a ratio metric that scales quadratically with one variable relative to anoth,anthropic,defi
2025-12-13T19:06:39.341715,(var_0*10.017037/var_1)**1.9956437,0.9992790044622838,7,94.6,True,This formula calculates a power-law relationship between two variables with a scaling factor of appr,anthropic,defi
2025-12-13T19:07:10.474297,var_0*var_0*10.049399/(0.09989434*var_1*var_1),0.9998019954092473,11,95.5,True,This expression calculates a ratio metric that measures the squared relationship between two variabl,anthropic,defi
2025-12-13T19:07:43.721407,(5.47972*var_0/(0.7094282*var_1) + 0.070797294)**2.0692294/0.67843544,0.9996380210367095,13,95.5,True,This expression calculates a non-linear scaling factor or risk-adjusted return metric based on a nor,anthropic,defi
2025-12-13T19:08:16.460050,var_0*100.48655/var_1,0.9979016823469783,5,94.6,True,"This expression calculates a scaled ratio or conversion factor between two variables, multiplying va",anthropic,defi
2025-12-13T19:08:46.304052,var_0*100.086845/var_1,0.9979405743839544,5,94.6,True,This expression calculates a scaled ratio between two variables with a multiplier of approximately 1,anthropic,defi
2025-12-13T19:09:17.192281,var_0*100.75155/var_1,0.9984390919955881,5,94.6,True,This expression calculates a scaled ratio where var_0 is amplified by approximately 100.75x relative,anthropic,defi
2025-12-13T19:09:57.065760,var_0*98.97471/var_1,0.9969169549649127,5,94.6,True,This expression calculates a scaled ratio where var_0 is multiplied by approximately 99% and divided,anthropic,defi
2025-12-13T19:10:27.754231,var_0*99.37741/var_1,0.9984928398125421,5,94.6,True,This expression calculates a scaled ratio between two variables with a conversion factor of approxim,anthropic,defi
2025-12-13T19:10:58.153340,100.70769*var_0/var_1,0.9979706142657753,5,94.6,True,This expression calculates a scaled ratio between two variables with a constant multiplier of approx,anthropic,defi
2025-12-13T19:11:31.382552,var_0*97.277794/var_1 + 0.05403221,0.9981988343785247,7,94.6,True,"This expression calculates a scaled ratio with a base offset, likely representing a yield rate, fee ",anthropic,defi
2025-12-13T19:12:03.217045,var_0*100.00515/var_1,0.999071339803051,5,94.6,True,"This expression calculates a conversion rate or price ratio with a small adjustment factor (0.515%),",anthropic,defi
2025-12-13T19:12:35.870091,var_0*100.358505/var_1,0.9963440676926584,5,94.6,True,This expression calculates a scaled ratio between two variables with a conversion factor of approxim,anthropic,defi
2025-12-13T19:13:05.685138,var_0*100.11538/var_1,0.9980020232619113,5,94.6,True,"This expression calculates a scaled ratio or conversion rate between two variables, multiplying var_",anthropic,defi
2025-12-13T19:13:36.677810,var_0*100.05608/var_1,0.9877957566968304,5,94.6,True,"This expression calculates a scaled conversion rate or exchange ratio between two variables, multipl",anthropic,defi
2025-12-13T19:14:09.176698,var_0*100.24123/var_1,0.997820762158619,5,94.6,True,"This expression calculates a scaled ratio or percentage conversion between two variables, likely rep",anthropic,defi
2025-12-13T19:14:40.303234,var_0*99.42168/var_1,0.9979238230370412,5,94.6,True,This expression calculates a scaled ratio where var_0 is multiplied by approximately 99.42 and divid,anthropic,defi
2025-12-13T19:15:11.246889,var_0*100.125305/var_1,0.9983628315980119,5,94.6,True,"This expression calculates a scaled ratio or conversion rate between two variables, with the scaling",anthropic,defi
2025-12-13T19:15:41.147212,var_0*100.61401/var_1,0.9989334174370934,5,94.6,True,"This expression calculates a scaled ratio or conversion rate between two variables, multiplying the ",anthropic,defi
2025-12-13T19:16:10.311777,var_0*99.92701/var_1,0.9974935197120813,5,94.6,True,This expression calculates a conversion rate or exchange ratio between two variables with a near-per,anthropic,defi
2025-12-13T19:16:42.014259,var_0*100.01725/var_1,0.9984752946379781,5,94.6,True,"This expression calculates a scaled conversion rate or exchange ratio between two variables, applyin",anthropic,defi
2025-12-13T19:17:14.059323,99.72412*var_0/var_1,0.9977341883756125,5,94.6,True,"This expression calculates a scaled ratio between two variables with a coefficient near 100, suggest",anthropic,defi
2025-12-13T19:17:45.853855,var_0*99.26385/var_1,0.9973054165324444,5,94.6,True,This expression calculates a scaled ratio between two variables with a factor of approximately 99.26,anthropic,defi
2025-12-13T19:18:17.741917,100.20143*var_0/var_1,0.9972763692539075,5,94.6,True,This expression calculates a scaled ratio between two variables with a multiplier of approximately 1,anthropic,defi
